SKU,Name,Brand,Category,Price,Cost Price,Description,Image URL,Stock,Tags
"6223272989224","OLVY OLIVE OIL LIQUID SOAP 500ML","OLVY","Hair Care","5","3.75","OLVY OLIVE OIL LIQUID SOAP 500ML - Premium quality beauty product","","100","Hair Care, OLVY"
"6223272989233","OLVY OLIVE&ROSE OIL LIQUID SOAP 500ML","OLVY","Hair Care","5","3.75","OLVY OLIVE&ROSE OIL LIQUID SOAP 500ML - Premium quality beauty product","","100","Hair Care, OLVY"
"6223272989222","OLVY OLIVE&LAVENDER OIL LIQUID SOAP 500ML","OLVY","Hair Care","5","3.75","OLVY OLIVE&LAVENDER OIL LIQUID SOAP 500ML - Premium quality beauty product","","100","Hair Care, OLVY"
"6223272989279","OLVY OLIVE&AMBER OIL LIQUID SOAP 500ML","OLVY","Hair Care","5","3.75","OLVY OLIVE&AMBER OIL LIQUID SOAP 500ML - Premium quality beauty product","","100","Hair Care, OLVY"
"6223272989293","OLVY OLIVE&TOBACCO VANILLA OIL LIQUID SOAP 500ML","OLVY","Hair Care","5","3.75","OLVY OLIVE&TOBACCO VANILLA OIL LIQUID SOAP 500ML - Premium quality beauty product","","100","Hair Care, OLVY"
"6223276737739","PARODENT MOUTH WASH","PARODENT","Personal Care","5","2.875","PARODENT MOUTH WASH - Premium quality beauty product","","100","Personal Care, PARODENT"
"6223276887282","LILIUM COLLAGEN (700MG)( 90 TAB)","LILIUM","Health & Supplements","24","10.124","LILIUM COLLAGEN (700MG)( 90 TAB) - Premium quality beauty product","","100","Health & Supplements, LILIUM"
"6223276977723","HONIX  30 G","HONIX","Personal Care","4.5","1.409","HONIX  30 G - Premium quality beauty product","","100","Personal Care, HONIX"
"6223276977736","BT PHARMA VITAMIN C PLUS 1000 MG 15 SACHETS","Generic","Health & Supplements","3.75","1.25533","BT PHARMA VITAMIN C PLUS 1000 MG 15 SACHETS - Premium quality beauty product","","100","Health & Supplements, Generic"
"6223276977766","BT PHARMA ZINC 25MG 60TAB","Generic","Personal Care","4.85","1.5205","BT PHARMA ZINC 25MG 60TAB - Premium quality beauty product","","100","Personal Care, Generic"
"6223276977332","BIOACTIVE FOLIC ACID 400MCG (90 TAB)","BIOACTIVE","Personal Care","5.85","2.017","BIOACTIVE FOLIC ACID 400MCG (90 TAB) - Premium quality beauty product","","100","Personal Care, BIOACTIVE"
"6223276977747","BT PHARMA B12 ORAL LIQUID DROPS 30ML","Generic","Personal Care","6.75","3.728","BT PHARMA B12 ORAL LIQUID DROPS 30ML - Premium quality beauty product","","100","Personal Care, Generic"
"6223276977727","BT PHARMA BITAMIN B12 1000MG 60TAB","Generic","Personal Care","7.65","2.779","BT PHARMA BITAMIN B12 1000MG 60TAB - Premium quality beauty product","","100","Personal Care, Generic"
"6223276977764","MELATONIN 3 MG SUBLINGUAL TABLETS","MELATONIN","Health & Supplements","4","1.971","MELATONIN 3 MG SUBLINGUAL TABLETS - Premium quality beauty product","","100","Health & Supplements, MELATONIN"
"6223276977788","MELATONIN SUBLINGUAL 5MG","MELATONIN","Personal Care","5","2.957","MELATONIN SUBLINGUAL 5MG - Premium quality beauty product","","100","Personal Care, MELATONIN"
"6223276977873","BT PHARMA GOOD NIGHT (15SACHETS)","Generic","Personal Care","4.8","2.67263","BT PHARMA GOOD NIGHT (15SACHETS) - Premium quality beauty product","","100","Personal Care, Generic"
"6223276977887","BT COLLAGEN PLUS 1000MG 120TAB","Generic","Health & Supplements","25","4.843","BT COLLAGEN PLUS 1000MG 120TAB - Premium quality beauty product","","100","Health & Supplements, Generic"
"6223276977937","BT PHARMA IRON ORAL LIQUID 10VIALS","Generic","Personal Care","9.75","4.8","BT PHARMA IRON ORAL LIQUID 10VIALS - Premium quality beauty product","","100","Personal Care, Generic"
"6223276977979","FULL M.FOLATE 600MCG 30TAB","FULL","Personal Care","8.82","4.51","FULL M.FOLATE 600MCG 30TAB - Premium quality beauty product","","100","Personal Care, FULL"
"6223276977986","FULL FOLIC 400MCG 90TAB","FULL","Personal Care","5.87","2.382","FULL FOLIC 400MCG 90TAB - Premium quality beauty product","","100","Personal Care, FULL"
"6223276977993","FULL IRON PLUS 27MG 30CAP","FULL","Personal Care","12.75","5.867","FULL IRON PLUS 27MG 30CAP - Premium quality beauty product","","100","Personal Care, FULL"
"6223276973776","FULL CALCIUM 600MG+ MAG+VITD 30TAB","FULL","Personal Care","7.5","3.977","FULL CALCIUM 600MG+ MAG+VITD 30TAB - Premium quality beauty product","","100","Personal Care, FULL"
"6223276973733","FULL MAG 150MG 30TAB","FULL","Personal Care","9","4.6575","FULL MAG 150MG 30TAB - Premium quality beauty product","","100","Personal Care, FULL"
"6223276973727","FULL ANTI VOM PLUS 500MG 30CAP","FULL","Personal Care","8.25","4.377","FULL ANTI VOM PLUS 500MG 30CAP - Premium quality beauty product","","100","Personal Care, FULL"
"6223276973737","CINNA FULL 400MG 60 CAP","CINNA","Personal Care","10.75","5.7","CINNA FULL 400MG 60 CAP - Premium quality beauty product","","100","Personal Care, CINNA"
"6223276973772","BT PHARMA B12 ORAL LIQUID 10VIALS","Generic","Personal Care","6.9","3.66167","BT PHARMA B12 ORAL LIQUID 10VIALS - Premium quality beauty product","","100","Personal Care, Generic"
"6223276973374","FULL BREWER-S YEAST 500MG 100TAB","FULL","Personal Care","8.99","3.444","FULL BREWER-S YEAST 500MG 100TAB - Premium quality beauty product","","100","Personal Care, FULL"
"6223276973472","BT VITAMIN C & ZINC 30CAP","Generic","Health & Supplements","3.85","1.37667","BT VITAMIN C & ZINC 30CAP - Premium quality beauty product","","100","Health & Supplements, Generic"
"6223276973273","BT PHARMA MAGFORT 710MG 60TAB","Generic","Personal Care","9.75","4.9265","BT PHARMA MAGFORT 710MG 60TAB - Premium quality beauty product","","100","Personal Care, Generic"
"6223276973238","BT PHARMA BONEFORT 60TAB","Generic","Personal Care","11","4.6","BT PHARMA BONEFORT 60TAB - Premium quality beauty product","","100","Personal Care, Generic"
"6223276973294","BT PHARMA MUCOFIGHT 500MG 30TAB","Generic","Personal Care","7.25","3.571","BT PHARMA MUCOFIGHT 500MG 30TAB - Premium quality beauty product","","100","Personal Care, Generic"
"6223276973637","DINTAID PLUS 30CAP","DINTAID","Personal Care","6.95","4.751","DINTAID PLUS 30CAP - Premium quality beauty product","","100","Personal Care, DINTAID"
"6223276973633","BT PHARMA CINNAMON EXTRACT 400MG 60CAP","Generic","Personal Care","6.85","2.779","BT PHARMA CINNAMON EXTRACT 400MG 60CAP - Premium quality beauty product","","100","Personal Care, Generic"
"6223276973662","CRAN FULL 6 SACHETS","CRAN","Personal Care","8.52","4.35567","CRAN FULL 6 SACHETS - Premium quality beauty product","","100","Personal Care, CRAN"
"6223276973792","BT PHARMA IROKIDS PLUS LIQUID 10VIALS","Generic","Personal Care","7.25","4","BT PHARMA IROKIDS PLUS LIQUID 10VIALS - Premium quality beauty product","","100","Personal Care, Generic"
"6223277377726","PARODENT PLUS","PARODENT","Personal Care","5","2.9597","PARODENT PLUS - Premium quality beauty product","","100","Personal Care, PARODENT"
"6223673232372","HYLORIN CREAM 30ML","HYLORIN","Skin Care","7.5","2.586","HYLORIN CREAM 30ML - Premium quality beauty product","","100","Skin Care, HYLORIN"
"6223872244773","BIOLIFE OXYGEN CREAM 9%","BIOLIFE","Skin Care","1.5","0.506","BIOLIFE OXYGEN CREAM 9% - Premium quality beauty product","","100","Skin Care, BIOLIFE"
"6223873727722","BIO ENERGY MILK THISLTLE BIOSILYMARINE (60 CAPS)","BIO","Personal Care","16.85","9.68417","BIO ENERGY MILK THISLTLE BIOSILYMARINE (60 CAPS) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727793","BIOSTEVIA ( 50 SACHET)","BIOSTEVIA","Personal Care","5","2.535","BIOSTEVIA ( 50 SACHET) - Premium quality beauty product","","100","Personal Care, BIOSTEVIA"
"6223873727379","BIO ENERGY BIOCINNAMON (60 CAPSULE)","BIO","Health & Supplements","11.21","7.731","BIO ENERGY BIOCINNAMON (60 CAPSULE) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727392","BIO ENERGY FOLIC ACID (400 MCG) (90 CAPSULE)","BIO","Health & Supplements","6.5","3.7295","BIO ENERGY FOLIC ACID (400 MCG) (90 CAPSULE) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727239","BIO ENERGY BIOJOINTS (60 TAB)","BIO","Personal Care","24","16.552","BIO ENERGY BIOJOINTS (60 TAB) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727338","BIO ENERGY BIOCAL  ULTRA (60 CAP)","BIO","Personal Care","15.9","10.966","BIO ENERGY BIOCAL  ULTRA (60 CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727383","BIO ENERGY WHITE KIDNEY BEAN (500 MG) (100 TAB)","BIO","Personal Care","25","14.992","BIO ENERGY WHITE KIDNEY BEAN (500 MG) (100 TAB) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727397","BIO ENERGY SOMNIFERA (60 CAPS)","BIO","Personal Care","15.5","10.69","BIO ENERGY SOMNIFERA (60 CAPS) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727476","BIO ENERGY AFRICAN MANGO (120CAP)","BIO","Personal Care","25","14.763","BIO ENERGY AFRICAN MANGO (120CAP) - Premium quality beauty product","","100","Personal Care, BIO, Men"
"6223873727236","BIO ENERGY TURMERIC (90CAB)","BIO","Personal Care","15","7.75875","BIO ENERGY TURMERIC (90CAB) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727243","BIO ENERGY BLUEBERRY (60CAP)","BIO","Personal Care","15","10.345","BIO ENERGY BLUEBERRY (60CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727697","BIO ENERGY CRANBERRY D (60 CAPSULE)","BIO","Health & Supplements","16.5","11.379","BIO ENERGY CRANBERRY D (60 CAPSULE) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727773","BIO ENERGY ACETYL L-CARNITINE (750MG) (90 CAP)","BIO","Personal Care","30","20.69","BIO ENERGY ACETYL L-CARNITINE (750MG) (90 CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727762","BIO ENERGY TECH GINCULINA (60 CAPSULES)","BIO","Health & Supplements","15.2","10.483","BIO ENERGY TECH GINCULINA (60 CAPSULES) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727826","BIO ENERGY BIOPAPAYA (60 TABLETS)","BIO","Health & Supplements","14.45","9.966","BIO ENERGY BIOPAPAYA (60 TABLETS) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727827","BIO ENERGY LACTAMAX (45 CAP)","BIO","Personal Care","13.87","9.566","BIO ENERGY LACTAMAX (45 CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727892","BIO ENERGY BIO MACA (90CAP)","BIO","Personal Care","25","17.241","BIO ENERGY BIO MACA (90CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727973","BIO ENERGY BIO MG+2 (150MG)(30CAP)","BIO","Personal Care","12","7.2415","BIO ENERGY BIO MG+2 (150MG)(30CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727938","BIO ENERGY BIOEMESIS (30 TABLETS )","BIO","Health & Supplements","8.9","6.08","BIO ENERGY BIOEMESIS (30 TABLETS ) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727922","BIO ENERGY BIOD-GAS 30CAP","BIO","Personal Care","4.2","2.968","BIO ENERGY BIOD-GAS 30CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873727932","BIO ENERGY FERROLINA (500 MG) (30 CAPSULES)","BIO","Health & Supplements","13.9","9.586","BIO ENERGY FERROLINA (500 MG) (30 CAPSULES) - Premium quality beauty product","","100","Health & Supplements, BIO"
"6223873727987","BIO ENERGY BIONERVE (30CAP)","BIO","Personal Care","18","12.414","BIO ENERGY BIONERVE (30CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723777","BIO ENERGY ACTIFOLIC 4G (600 MCG)","BIO","Personal Care","10","4.598","BIO ENERGY ACTIFOLIC 4G (600 MCG) - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723769","BIOZINC 25 MG","BIOZINC","Personal Care","7.85","5.414","BIOZINC 25 MG - Premium quality beauty product","","100","Personal Care, BIOZINC"
"6223873723229","BIO ENERGY TECH GARCINIA","BIO","Personal Care","19.95","13.759","BIO ENERGY TECH GARCINIA - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723489","BIO ENERGY APPLE CIDER VINEGAR 60CAP","BIO","Personal Care","12.8","8.828","BIO ENERGY APPLE CIDER VINEGAR 60CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723762","BIO ENERGY BIOGRAINE 60CAP","BIO","Personal Care","14.9","6.85067","BIO ENERGY BIOGRAINE 60CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723786","BIO ENERGY BIOPROSTA 60CAP","BIO","Personal Care","20.85","14.38","BIO ENERGY BIOPROSTA 60CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723793","BIO ENERGY TECH BIOSITOL 60CAP","BIO","Personal Care","24.82","17.117","BIO ENERGY TECH BIOSITOL 60CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723892","BIO ENERGY COQ-10","BIO","Personal Care","24.92","17.186","BIO ENERGY COQ-10 - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723978","BIO ENERGY BIO EMESIS ADVANCED","BIO","Personal Care","8.9","6.138","BIO ENERGY BIO EMESIS ADVANCED - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723932","BIO ENERGY CARB-X ADVANCED 90CAP","BIO","Personal Care","26","17.931","BIO ENERGY CARB-X ADVANCED 90CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223873723984","BIO ENERGY BIOSOMAL IRON 30CAP","BIO","Personal Care","18.9","13.04","BIO ENERGY BIOSOMAL IRON 30CAP - Premium quality beauty product","","100","Personal Care, BIO"
"6223874397379","HONEY LIPS OIN (10GM)","HONEY","Personal Care","3.25","1.76","HONEY LIPS OIN (10GM) - Premium quality beauty product","","100","Personal Care, HONEY"
"6223872667734","SHAJARET AL DUR WITH ALUM","SHAJARET","Personal Care","1.5","1.09825","SHAJARET AL DUR WITH ALUM - Premium quality beauty product","","100","Personal Care, SHAJARET"
"6223872667723","SHAJARET AL DUR WITH OLIVE OIL","SHAJARET","Hair Care","1.5","1.125","SHAJARET AL DUR WITH OLIVE OIL - Premium quality beauty product","","100","Hair Care, SHAJARET"
"6223872667738","SHAJARET AL DUR WITH HONEY","SHAJARET","Personal Care","1.5","1.125","SHAJARET AL DUR WITH HONEY - Premium quality beauty product","","100","Personal Care, SHAJARET"
"6223872667742","SHAJARET AL DUR WITH CAMOMILLE","SHAJARET","Personal Care","1.5","1.01295","SHAJARET AL DUR WITH CAMOMILLE - Premium quality beauty product","","100","Personal Care, SHAJARET"
"6223872667376","SHAJARET AL DUR VITAMIN C 125G","SHAJARET","Health & Supplements","2","1.367","SHAJARET AL DUR VITAMIN C 125G - Premium quality beauty product","","100","Health & Supplements, SHAJARET"
"6223872667333","SHAJART AL DUR VITAMIN E 125G","SHAJART","Health & Supplements","2","1.367","SHAJART AL DUR VITAMIN E 125G - Premium quality beauty product","","100","Health & Supplements, SHAJART"
"6223872667323","SHAJART AL DUR HAND SOAP 125G","SHAJART","Body Care","2","1.367","SHAJART AL DUR HAND SOAP 125G - Premium quality beauty product","","100","Body Care, SHAJART"
"6223876487283","LUDERM SALICYLIC ACID TONER 100ML","LUDERM","Skin Care","17","9.269","LUDERM SALICYLIC ACID TONER 100ML - Premium quality beauty product","","100","Skin Care, LUDERM"
"6223877277373","BIO ENERGY BIO NANO CURCUMIN (30 CAP)","BIO","Personal Care","13.7","5.77378","BIO ENERGY BIO NANO CURCUMIN (30 CAP) - Premium quality beauty product","","100","Personal Care, BIO"
"6223877447727","ALPHAMALE GEL (10 SACHET)","ALPHAMALE","Skin Care","15","6.01833","ALPHAMALE GEL (10 SACHET) - Premium quality beauty product","","100","Skin Care, ALPHAMALE"
"6223879367784","NIPCARE CREAM PANTHENOL 40ML","NIPCARE","Skin Care","6.64","5.063","NIPCARE CREAM PANTHENOL 40ML - Premium quality beauty product","","100","Skin Care, NIPCARE"
"6223879367376","URE-LAC CREAM 100GM","URE","Skin Care","6","2.294","URE-LAC CREAM 100GM - Premium quality beauty product","","100","Skin Care, URE"
"6223833327732","FIBRO GEL HOUSE HOLD INSECTICIDE","FIBRO","Skin Care","8.75","5.99","FIBRO GEL HOUSE HOLD INSECTICIDE - Premium quality beauty product","","100","Skin Care, FIBRO"
"6224777787237","LUBRI-CAN LUBRICATING GEL 100ML","LUBRI","Skin Care","4.7","1.66","LUBRI-CAN LUBRICATING GEL 100ML - Premium quality beauty product","","100","Skin Care, LUBRI"
"6224777787248","ACNE - CAN SOAP 100GM","ACNE","Skin Care","4.5","3.18","ACNE - CAN SOAP 100GM - Premium quality beauty product","","100","Skin Care, ACNE, Acne"
"6224777787324","WHITTY-CAN TRIPLE ACTION CREAM 100ML","WHITTY","Skin Care","7.5","3.53333","WHITTY-CAN TRIPLE ACTION CREAM 100ML - Premium quality beauty product","","100","Skin Care, WHITTY"
"6224777787382","SUNNY-CAN 100ML","SUNNY","Personal Care","12.9","6.10667","SUNNY-CAN 100ML - Premium quality beauty product","","100","Personal Care, SUNNY, Sun Protection"
"6224777348786","GENTLE GLOVES (SIZE L)","GENTLE","Medical Supplies","4","2.50744","GENTLE GLOVES (SIZE L) - Premium quality beauty product","","100","Medical Supplies, GENTLE"
"6224777393329","WARTAN CREAM 20ML","WARTAN","Skin Care","9","5.914","WARTAN CREAM 20ML - Premium quality beauty product","","100","Skin Care, WARTAN"
"6224777389734","EMUFLEX 70ML CREAM","EMUFLEX","Skin Care","8.8","3.02","EMUFLEX 70ML CREAM - Premium quality beauty product","","100","Skin Care, EMUFLEX"
"6224777389427","HEMONOR CREAM 40ML","HEMONOR","Skin Care","7.74","4.55833","HEMONOR CREAM 40ML - Premium quality beauty product","","100","Skin Care, HEMONOR"
"6224777632733","DION AFTER LASER SPRAY","DION","Hair Care","10","6.836","DION AFTER LASER SPRAY - Premium quality beauty product","","100","Hair Care, DION"
"6224842493832","LUDERM HYALURONIC MOISTURIZER 75ML","LUDERM","Skin Care","12.8","6.95","LUDERM HYALURONIC MOISTURIZER 75ML - Premium quality beauty product","","100","Skin Care, LUDERM"
"6222484848486","BIO LIFE IODINE SOLUTION 100ML","BIO","Personal Care","1.5","1.04","BIO LIFE IODINE SOLUTION 100ML - Premium quality beauty product","","100","Personal Care, BIO"
"6228742387892","ASHA ETHYL ALCOHOL 250ML","ASHA","Personal Care","1","0.66583","ASHA ETHYL ALCOHOL 250ML - Premium quality beauty product","","100","Personal Care, ASHA"
"628722392237","FEROSOM CAPSULES (20CAP)","FEROSOM","Health & Supplements","16.5","11.38","FEROSOM CAPSULES (20CAP) - Premium quality beauty product","","100","Health & Supplements, FEROSOM"
"6283772437722","KOTEX PADS MAXI NIGHT (8PADS)","KOTEX","Personal Care","1.25","0.779","KOTEX PADS MAXI NIGHT (8PADS) - Premium quality beauty product","","100","Personal Care, KOTEX"
"6283772437246","KOTEX ULTRATHIN NIGHT (7PADS)","KOTEX","Personal Care","1.5","0.871","KOTEX ULTRATHIN NIGHT (7PADS) - Premium quality beauty product","","100","Personal Care, KOTEX"
"6283772433427","KOTEX ULTRATHIN SUPER WINGS (16PADS)","KOTEX","Personal Care","2.75","1.512","KOTEX ULTRATHIN SUPER WINGS (16PADS) - Premium quality beauty product","","100","Personal Care, KOTEX"
"6283772433443","KOTEX ULTRATHIN PADS (20)PAD","KOTEX","Personal Care","2.75","1.512","KOTEX ULTRATHIN PADS (20)PAD - Premium quality beauty product","","100","Personal Care, KOTEX"
"6283776478647","VASELINE ORIGINAL (50 ML)","Vaseline","Personal Care","1","0.495","VASELINE ORIGINAL (50 ML) - Premium quality beauty product","","100","Personal Care, Vaseline"
"6283776423487","DOVE NOURISHING OIL CARE SHAMPOO (400ML)","Dove","Hair Care","4","2.59","DOVE NOURISHING OIL CARE SHAMPOO (400ML) - Premium quality beauty product","","100","Hair Care, Dove"
"6283776224222","DOVE HAIR FALL RESCUE SHAMPOO","Dove","Hair Care","4.5","2.5","DOVE HAIR FALL RESCUE SHAMPOO - Premium quality beauty product","","100","Hair Care, Dove"
"6283776287329","DOVE INTENSIVE REPAIR SHAMPOO","Dove","Hair Care","4.5","2.5","DOVE INTENSIVE REPAIR SHAMPOO - Premium quality beauty product","","100","Hair Care, Dove"
"6283778727473","BABY JOY 7 ( 27 DIAPER )","BABY","Baby Care","6","4.30875","BABY JOY 7 ( 27 DIAPER ) - Premium quality beauty product","","100","Baby Care, BABY"
"6283778746332","BABY JOY KELOTE 4 AGE  44 DAIPER","BABY","Baby Care","6.75","4.85725","BABY JOY KELOTE 4 AGE  44 DAIPER - Premium quality beauty product","","100","Baby Care, BABY"
"6283778746342","BABY JOY KELOTE 5 36 DAIPER","BABY","Baby Care","6.75","4.64","BABY JOY KELOTE 5 36 DAIPER - Premium quality beauty product","","100","Baby Care, BABY"
"6283778746329","BABY JOY KELOTE 6 32 DAIPER","BABY","Baby Care","6.75","4.6285","BABY JOY KELOTE 6 32 DAIPER - Premium quality beauty product","","100","Baby Care, BABY"
"6283778264237","BABY JOY 3 (48 DAIPER)","BABY","Baby Care","6.5","4.375","BABY JOY 3 (48 DAIPER) - Premium quality beauty product","","100","Baby Care, BABY"
"6283778264339","BABY JOY 4 (44 DAIPER)","BABY","Baby Care","6.5","4.375","BABY JOY 4 (44 DAIPER) - Premium quality beauty product","","100","Baby Care, BABY"
"6283778264422","BABY JOY 5 (36 DAIPER)","BABY","Baby Care","6.5","4.375","BABY JOY 5 (36 DAIPER) - Premium quality beauty product","","100","Baby Care, BABY"
"6283778277774","BABY JOY 1 (56 DIAPER)","BABY","Baby Care","6","4.30875","BABY JOY 1 (56 DIAPER) - Premium quality beauty product","","100","Baby Care, BABY"
"6283778298229","BABY JOY 6 (30 DIAPER)","BABY","Baby Care","6.5","4.375","BABY JOY 6 (30 DIAPER) - Premium quality beauty product","","100","Baby Care, BABY"
"6283723232336","NUNU BABY OIL 200ML","NUNU","Hair Care","2","1.3","NUNU BABY OIL 200ML - Premium quality beauty product","","100","Hair Care, NUNU"
"6284777772897","AVALON AVOMACK SOLN 10 ML","AVALON","Personal Care","5.5","2.815","AVALON AVOMACK SOLN 10 ML - Premium quality beauty product","","100","Personal Care, AVALON"
"6282328773377","HYFRESH GEL","HYFRESH","Skin Care","9.27","6.337","HYFRESH GEL - Premium quality beauty product","","100","Skin Care, HYFRESH"
"6286747777226","PARODONTAX ACTIVE GUM REPAIR TB","PARODONTAX","Personal Care","6.75","4.472","PARODONTAX ACTIVE GUM REPAIR TB - Premium quality beauty product","","100","Personal Care, PARODONTAX"
"6288737777462","MUGESIC CREAM 100G","MUGESIC","Skin Care","5.6","3.828","MUGESIC CREAM 100G - Premium quality beauty product","","100","Skin Care, MUGESIC"
"6293769623772","VATIKA ALMOND HAIR OIL (200ML)","VATIKA","Hair Care","3","1.401","VATIKA ALMOND HAIR OIL (200ML) - Premium quality beauty product","","100","Hair Care, VATIKA"
"6293769773272","VATIKA VOLUME & THICKNESS SHAMPOO","VATIKA","Hair Care","2.75","1.293","VATIKA VOLUME & THICKNESS SHAMPOO - Premium quality beauty product","","100","Hair Care, VATIKA"
"6293769776433","VATIKA ARGAN SHAMPOO","VATIKA","Hair Care","2.75","1.81","VATIKA ARGAN SHAMPOO - Premium quality beauty product","","100","Hair Care, VATIKA"
"6293769747333","HERBL T/BRUSH 1+1 FREE OFFER","HERBL","Personal Care","1.5","1","HERBL T/BRUSH 1+1 FREE OFFER - Premium quality beauty product","","100","Personal Care, HERBL"
"6293377786894","MEBO SCARE OINTMENT (30G)","MEBO","Personal Care","17.88","10.441","MEBO SCARE OINTMENT (30G) - Premium quality beauty product","","100","Personal Care, MEBO, Men"
"6293379327667","CENTRUM IMMUNE SUPPORT 60CAP","CENTRUM","Personal Care","20","13.475","CENTRUM IMMUNE SUPPORT 60CAP - Premium quality beauty product","","100","Personal Care, CENTRUM"
"6293379327988","CENTRUM ADULTS (30TAB)","CENTRUM","Personal Care","6.75","4.541","CENTRUM ADULTS (30TAB) - Premium quality beauty product","","100","Personal Care, CENTRUM"
"6293379323746","CENTRUM MEN (30 TABLET)","CENTRUM","Health & Supplements","7.5","5.053","CENTRUM MEN (30 TABLET) - Premium quality beauty product","","100","Health & Supplements, CENTRUM, Men"
"6293379323369","SENSODYNE TP  WHITE STAIN 75ML","SENSODYNE","Personal Care","8.25","5.358","SENSODYNE TP  WHITE STAIN 75ML - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6293379323376","SENSODYNE TP  WHITE ENAMEL 75ML","SENSODYNE","Personal Care","8.25","5.358","SENSODYNE TP  WHITE ENAMEL 75ML - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6293379323268","PARODONTAX ACTIVE GUM MW 300ML","PARODONTAX","Personal Care","5","1.4875","PARODONTAX ACTIVE GUM MW 300ML - Premium quality beauty product","","100","Personal Care, PARODONTAX"
"6293379323474","SENSODYNE COMPLETE + PROTECTION","SENSODYNE","Personal Care","6.95","4.669","SENSODYNE COMPLETE + PROTECTION - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6293379323433","SENSODYNE COMPLETE + PROTECTION FRESH BREATH OFFER","SENSODYNE","Personal Care","6.95","4.669","SENSODYNE COMPLETE + PROTECTION FRESH BREATH OFFER - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6293379322329","PANA NATURAL SYRUP 128G","PANA","Personal Care","4.4","2.965","PANA NATURAL SYRUP 128G - Premium quality beauty product","","100","Personal Care, PANA"
"6293379322778","CENTRUM ADULTS 100TAB","CENTRUM","Personal Care","25","16.844","CENTRUM ADULTS 100TAB - Premium quality beauty product","","100","Personal Care, CENTRUM"
"6293379322732","CENTRUM ADULT SILVER (100TAB)","CENTRUM","Personal Care","28","18.873","CENTRUM ADULT SILVER (100TAB) - Premium quality beauty product","","100","Personal Care, CENTRUM"
"6294736934488","LOA ROCHE POSSAY GEL-CREME OIL CONTROL SPF 50+","LOA","Skin Care","17.25","11.553","LOA ROCHE POSSAY GEL-CREME OIL CONTROL SPF 50+ - Premium quality beauty product","","100","Skin Care, LOA, Sun Protection"
"6294736934238","LA ROCHE POSAY ANTHELIOS 50+ HYDRATING CREAM 50 ML 25% OFF","Generic","Skin Care","17.25","11.9","LA ROCHE POSAY ANTHELIOS 50+ HYDRATING CREAM 50 ML 25% OFF - Premium quality beauty product","","100","Skin Care, Generic"
"6294738873362","FINE BABY 1 ( 60 DIAPERS )","FINE","Baby Care","4.99","3.519","FINE BABY 1 ( 60 DIAPERS ) - Premium quality beauty product","","100","Baby Care, FINE"
"6294738878688","FINE BABY WET WIPES 72 SHEET","FINE","Personal Care","3","1.88","FINE BABY WET WIPES 72 SHEET - Premium quality beauty product","","100","Personal Care, FINE"
"6292327777233","DETTOL SOAP CARING","DETTOL","Body Care","1.5","0.408","DETTOL SOAP CARING - Premium quality beauty product","","100","Body Care, DETTOL"
"6292327742247","DETTOL DISINFECTANT OFFER (500ML+125ML)","DETTOL","Personal Care","7.75","4.99","DETTOL DISINFECTANT OFFER (500ML+125ML) - Premium quality beauty product","","100","Personal Care, DETTOL"
"6292327746387","DUREX PLAY VERY STRAWBERRY GEL (50ML)","DUREX","Skin Care","7","3.4005","DUREX PLAY VERY STRAWBERRY GEL (50ML) - Premium quality beauty product","","100","Skin Care, DUREX"
